,spot,timestamp,reporter,reporter_grid,snr,frequency,tx_call,tx_grid,power,drift,distance,azimuth,band,version,code
24901817,1114195962,1522011480,OZ7IT,JO65df,-8,7.040162,G0VCA,IO81xx,23,0,1010,63,7,1.8.0,0
12824940,1102054332,1520953560,DK0VLP,JO52kk,-4,7.040128999999999,G8PBJ,JO01hb,33,-1,721,74,7,,0
24546370,1113831190,1521986880,IZ6BYY,JN62wv,-5,14.097110999999998,G3RVX,IO81uj,37,0,1540,122,14,0.2r_wsprd,0
27103732,1116450521,1522247400,DL3NCS,JN59,-22,7.040128,G7MRV,IO93ks,23,0,959,115,7,1.8.0,0
915253,1090057764,1519942200,PI4THT,JO32kf,-22,7.040125,YO5PSL,KN07,20,0,1137,303,7,0.6,0
10070034,1099273498,1520707200,K2JY,EM40xa,-3,7.040132000000001,N8AUM,EM70em,33,0,428,264,7,1.8.0,0
7645852,1096840806,1520504040,W7REK,DM42lk,-7,7.0401229999999995,VK2EFM,QF56pn,37,0,12557,65,7,1.8.0,0
3043252,1092194440,1520116440,G6KSN,IO82xj,-17,0.47568900000000003,DH5RAE,JN68qv,27,0,1152,296,0,1.8.0,0
28876396,1118248212,1522411920,GM8FXD,IO77sh,-4,7.04006,M0JGH,IO91vj,23,0,713,339,7,1.8.0,0
26876608,1116223058,1522224360,DC5AL-R,JO31lk,-30,7.040136,M0BSI,IO70,37,0,846,78,7,,0
29007422,1118377714,1522422000,SM0EPX/RX2,JO89si,-19,10.140119,ON4OV,JO20av,23,1,1269,37,10,1.6.0,0
19354333,1108628320,1521492480,EI3RCW,IO62kf,2,7.040071000000001,DM3FML,JO60ux,37,0,1440,284,7,1.8.0,0
7864332,1097060263,1520522160,DF4UE,JN48rr,-9,7.040000999999999,PE1BYW,JO22js,30,0,556,142,7,,0
25226783,1114532559,1522052880,DK8FT/B,JN58oe,-14,10.140199,GM8LBC,IO75xs,33,-1,1337,123,10,,0
1444498,1090600853,1519989600,G0LUJ,IO83qv,7,14.09715,DF4UE,JN48rr,37,0,1015,309,14,,0
26705051,1116050760,1522201200,LZ1UBO,KN12wv,0,7.040102,PA1PXL,JO21ln,23,0,1715,117,7,1.8.0,0
5046481,1094218881,1520289720,DK8FT/B,JN58oe,-7,3.570042,G3JKF,JO00bs,37,0,850,105,3,,0
9398999,1098597619,1520637840,G4FKI,IO92sa,-17,0.47561800000000004,F6GEX,IN97na,27,0,557,3,0,1.8.0,0
8411634,1097607521,1520564760,W4ENN,EM64ru,11,7.040162,N8VIM,FN42fq,37,-3,1561,241,7,1.9.0-rc2,0
22835186,1112116535,1521833880,DK8FT/A,JN58oe,-4,3.5940190000000003,DK8JP,JO31gk,30,0,492,135,3,,0
4604057,1093779165,1520251080,KJ6MKI,CM88oi,-1,0.47566,KR6LA,CN90ao,33,0,260,196,0,1.8.0,0
16771610,1106040481,1521269520,AE7YQ,DM41kx,-19,7.040133,WA4KFZ,FM18gv,37,0,3126,266,7,1.8.0,0
458384,1089601367,1519904760,DL7JKD,JO62sk,-16,7.040049000000001,DL3KAV,JO30mr,23,0,487,65,7,1.8.0,0
9237230,1098434853,1520626200,AI6VN/KH6,BL10rx,-21,14.097026000000001,K4IZN,EM62tp,30,0,6963,278,14,1.8.0-rc2,0
21025356,1110308734,1521673800,AI6EA,DM14,-13,14.097014999999999,KE1THA,EN43la,40,0,2434,256,14,1.8.0,0
18418061,1107688578,1521405120,PA0MBO,JO32ke,-13,7.04011,EA7VPG,IM76xt,40,0,1911,23,7,,0
18720139,1107992773,1521439800,OH8GKP,KP24rt,-20,7.040169000000001,G4CPD,IO94hc,37,0,1903,41,7,1.9.0-rc2,0
2836517,1091988798,1520098320,SM0EPX/RX2,JO89si,-10,10.140191,IZ4LXP,JN54lg,37,2,1735,13,10,1.6.0,0
14105174,1103346216,1521048480,W3PM,EM64or,-9,10.140138,KK1D,FN31vi,30,1,1471,245,10,1.2 Kiwi,0
10459884,1099664445,1520751000,DF4UE,JN48rr,-6,10.140194000000001,EA4DUT,IN80ej,23,-1,1387,44,10,,0
27070237,1116416791,1522244160,JA5AEA,PM95sh,-17,3.5700529999999997,JH1HRJ,PM95pi,37,0,23,101,3,,0
18143585,1107415516,1521388080,GW2HFR,IO83lb,-16,7.040095,DL1FX,JN49gr,23,0,884,299,7,,0
519555,1089662948,1519909680,G0LUJ,IO83qv,-17,7.040151,DL1DUZ,JO61tb,17,0,1142,292,7,,0
29819665,1119199769,1522491480,VE6OG,DO33fn,-25,7.040080000000001,KC5CQW,EM34tu,37,0,2657,328,7,1.8.0,0
562766,1089705208,1519913160,AG5OV,EL09wq,-23,7.040097,WN2FMM,EL98hi,37,0,1634,279,7,0.2r_wsprd,0
20533828,1109817368,1521629640,W6REK,CM97,-19,7.040133999999999,WA4KFZ,FM18gv,37,0,3776,282,7,1.8.0,0
2209889,1091363800,1520050080,DC0DX/RF,JO31lk,-25,0.47577700000000006,IK1HSS,JN35tb,13,0,711,356,0,,0
20804548,1110088191,1521655200,F59706,JN07th,-7,0.475768,IK1HSS,JN35tb,23,0,525,301,0,1.9.0-rc2,0
30276142,1119654878,1522525080,DL1KAI,JO42vj,1,3.594018,DK8JP,JO31gk,30,0,247,63,3,1.8.0,0
10688865,1099892452,1520771160,LX1DQ,JN39cq,-10,10.140134,OH3HTI,KP21ag,37,0,1698,229,10,1.2 Kiwi,0
20817342,1110101760,1521656280,PI9ESA,JO22ff,-24,7.040135,G4CPD,IO94hc,37,0,441,116,7,,0
15840639,1105101356,1521190080,K5VJV,DM62ph,-21,7.0400350000000005,AC7IJ,CN87vu,23,0,2165,137,7,2.0_r1714,0
11933526,1101154269,1520875800,RX6ART,KN95rl,-27,3.594094,OH6MQM,KP12iq,23,0,2188,143,3,,0
10099945,1099302779,1520709960,WD4ELG,FM06be,3,10.140127,W0ZQ,EN34it,37,0,1482,126,10,1.8.0,0
6559614,1095742385,1520416440,GM4SFW,IO77sn,-10,7.0400529999999995,G6JVT,IO90,23,-1,818,346,7,,0
27646039,1116999589,1522304160,DG6RCH,JN68hp,-26,7.040042999999999,G0DEB,IO94vc,23,0,1075,119,7,1.9.0-rc3,0
18373114,1107644450,1521402000,N2HQI,FN13sa,-11,7.0400979999999995,KC9LIF,EN52ve,23,0,965,81,7,1.7.0,0
20006813,1109281342,1521565200,VE3RPH,FN03hq,-25,7.040145,N8FWG,EN62vm,37,0,570,75,7,1.7.1-deve,0
26024604,1115352867,1522134360,VE3CIQ,FN15wd,-19,7.04005,KK6I,DM13lb,33,0,3730,57,7,1.9.0-rc3,0
5734181,1094910952,1520346840,K7GXB,DM34sn,-20,14.097093,AB0VX,EN21cj,13,0,1643,248,14,1.8.0,0
10094642,1099298138,1520709480,EA2HB,IN93ah,-22,0.47570500000000004,PA0SLT,JO33kg,43,0,1284,214,0,2.0_r1714,0
21723718,1111005251,1521740040,KG5HI,EM70ef,1,7.040088000000001,WN2FMM,EL98hi,37,0,462,298,7,2.0_r1714,0
28045710,1117410277,1522341000,IZ4LXP,JN54lg,-23,10.1403,LZ0DLS,KN12,23,0,989,286,10,1.8.0,0
25418188,1114727149,1522072320,DK8FT/B,JN58oe,-15,10.140196000000001,SA7DLC/M,JO76wo,30,0,987,201,10,,0
5077559,1094253722,1520292480,EA8BFK,IL38bo,-16,7.040036,IK1WVQ,JN44cb,27,0,2605,236,7,,0
12186690,1101408696,1520895960,KA7OEI,DN40,-25,7.040078,WE4X,EM65ut,33,-1,2218,291,7,1.2 Kiwi,0
11486578,1100697128,1520841960,W0AIR,DN70kg,-15,0.47578000000000004,KE7A,EM12kx,30,0,1079,321,0,2.0_r1714,0
21050746,1110334500,1521676080,PI9ESA,JO22ff,-21,0.475654,ON7ZO,JO20ei,40,0,209,2,0,,0
15602636,1104863917,1521162600,KM6I,CM87wj,-16,14.097064999999999,KK1D,FN31vi,30,1,4254,281,14,1.8.0,0
11750905,1100960650,1520862120,K5XL,EM12kp,-9,14.097055,KB3EOF,FM19fk,20,-2,1911,253,14,1.8.0,0
22388446,1111670705,1521803760,DB9OH,JO52ji,-25,14.097184,G8LIK,IO93cn,23,0,852,94,14,,0
4594196,1093770315,1520250120,LZ1UBO,KN12wv,-8,14.097142000000002,EB5DQ,IM99uo,47,-1,2046,72,14,1.8.0,0
5024987,1094196398,1520287680,KC2STA1,FN22vx,-14,10.140229,WB0KSL,EM28nu,37,0,1791,69,10,1.8.0,0
10204644,1099408488,1520720760,W4HOD,EM72eo,-18,14.097129,K0VK,DM22ot,23,-2,2720,82,14,1.8.0,0
5755297,1094931516,1520348400,GM4SFW,IO77sn,-19,7.040055000000001,DJ0ABR,JN68nt,37,0,1515,317,7,,0
14784803,1104034778,1521104280,KE7A,EM12kx,-23,0.475714,WA4SZE,EM65,23,0,967,256,0,1.9.0-rc2,0
6931319,1096111447,1520442840,VE7KPB,DN29cm,-19,7.040155,WA4KFZ,FM18gv,37,0,3234,304,7,1.8.0,0
15946768,1105206908,1521198480,G4GCI,IO90gu,-21,7.040107000000001,LA4YGA,JO48be,33,0,1021,221,7,1.8.0,0
30011657,1119391464,1522507200,WA4CQG,EM72fo,-4,14.097154999999999,VE3GEN,EN96ol,33,0,1595,196,14,1.8.0,0
158383,1089281704,1519878000,PA0MBO,JO32ke,-19,1.838196,DK1BN/P,JO30tn,40,0,188,344,1,,0
16191002,1105451760,1521218040,G3ZIL,IO90hw,-20,7.040182000000001,DL5SMB,JN48jk,37,0,782,295,7,1.7.0-rc1,0
518214,1089660806,1519909560,DL1KAI,JO42vj,-12,7.040039999999999,F5LG,JN19ib,37,0,621,51,7,1.8.0,0
5013248,1094185653,1520286480,LX1DQ,JN39cq,-23,7.040135,WA4KFZ,FM18gv,37,0,6416,50,7,1.2 Kiwi,0
25694212,1115009590,1522095240,WA6OURKIWI,CN87xo,-15,14.097010999999998,VA7PP,CN88,33,2,122,142,14,1.2 Kiwi,0
18916564,1108187158,1521457800,KC8NQY,EM79vi,-17,7.0401679999999995,WA1DLZ,FN54bp,30,0,1320,249,7,1.8.0,0
24706351,1113999645,1521998040,DF5FH,JO42um,-10,7.040081,LA3MTA,JO29uu,37,0,852,161,7,,0
20598652,1109883306,1521636720,DL/PA0EHG,JO32sq,-5,7.040075,DL5RBD,JN69kb,37,0,550,319,7,,0
15121678,1104373400,1521126480,SV8RV,KM07js,-15,14.097104000000002,DK7OA/P,JO62pr,30,0,1762,158,14,1.9.0-rc2,0
381179,1089524130,1519898400,AE7YQ,DM41kx,-20,7.040100999999999,K0ZYV,EN44da,23,0,2156,238,7,1.8.0,0
5314641,1094493599,1520315880,W4DJW,EM84ux,-13,7.040074000000001,W1VR,EL98it,20,0,692,352,7,1.8.0-rc2,0
18818028,1108088952,1521450000,G4MSA,IO90au,-24,7.040114,OH6MQM,KP12iq,23,0,1975,240,7,,0
17942519,1107214486,1521374520,DL2ZZ,JO31lo,6,3.594018,DK8JP,JO31gk,30,0,34,57,3,,0
23647551,1112931678,1521909240,OZ7IT,JO65df,-28,10.140258,DF9JL,JO31gk,30,0,568,40,10,1.8.0,0
27888912,1117242242,1522328160,EA1IOW,IN83gj,-25,10.140252,G4IUP,IO93au,33,0,1168,186,10,1.8.0-rc2,0
8948133,1098146434,1520607960,GM4SFW,IO77sn,-20,14.097022,HB9BAX,JN36oc,30,-3,1501,332,14,,0
8125107,1097319466,1520540880,DK8FT/A,JN58oe,-25,7.040114,M0VGA,IO93fx,23,0,1096,121,7,,0
877060,1090019292,1519938840,G7JVN,JO00gv,-19,7.040102,IK5LWE,JN53mv,37,0,1107,318,7,1.6.0,0
4771891,1093946007,1520266080,DK6UG,JN49cm,-30,7.040171000000001,G0VCA,IO81xx,23,0,770,107,7,1.9.0-rc1,0
17677563,1106949935,1521356400,LB3AH,JO59ix,-24,7.040139999999999,ON7AN,JO20ek,30,0,1133,18,7,1.2 Kiwi,0
23667383,1112950385,1521910680,N4TVC,FM18is,-22,10.140111,W0ZQ,EN34it,37,0,1483,111,10,,0
29321170,1118691810,1522443840,KD6RF,EM22,-4,7.040108999999999,N5CEY,EL16gc,30,-1,747,18,7,1.8.0,0
24021998,1113307795,1521934200,W4HOD,EM72eo,-9,14.097123000000002,AI6EA,DM14,30,0,2907,85,14,1.8.0,0
6583907,1095766161,1520418240,KB7GF,DN06ta,-17,3.59406,AJ8S,EM89bt,33,0,2869,295,3,1.8.0,0
18409716,1107679261,1521404520,W4EPM,EM86ul,0,10.140213000000001,WB0KSL,EM28nu,37,-1,1138,100,10,1.8.0,0
30324865,1119705185,1522528440,VE3CWM,FN15xi,16,14.097017999999998,KJ4TDM,EM63ou,37,0,1573,32,14,1.8.0-rc1,0
6599140,1095781842,1520419200,KG5RKP,EL09qm,-17,7.040055000000001,N8VIM,FN42fq,37,-4,2821,248,7,1.7.0,0
23586821,1112870345,1521904680,DL6OW-R,JO31kk,-19,7.040049000000001,G6FOV,IO70wm,37,-1,776,78,7,,0
6454815,1095636255,1520408880,OZ1AAB,JO65cs,-18,7.0400990000000006,PA3GFE,JO21rk,23,0,656,40,7,,0
19215,1089142811,1519864560,DK8JP/1,JO31gk,-23,5.366205,DL4XJ,JO42un,33,0,250,241,5,,0
6998122,1096180226,1520447520,EI7HZB,IO65fb,-22,14.097145000000001,G0CCL,JO02bf,37,0,595,305,14,2.12_r3617,0
1154,1089117275,1519863000,PI4THT,JO32kf,-13,1.8381,DL4XJ,JO42un,33,0,196,260,1,0.6,0
11778916,1100990770,1520864400,IW2MVI,JN45mt,-25,7.04006,M0JRC,IO90,23,0,909,121,7,,0
11999489,1101220822,1520881080,OZ7IT,JO65df,-2,7.040089999999999,MW6HDV,IO81gn,33,0,1118,62,7,1.8.0,0
20366521,1109642018,1521610680,PA0O,JO33hg,-24,3.594125,G0FTD,JO01,30,1,433,60,3,1.9.0-rc2,0
26682422,1116027379,1522198800,OE6PWD,JN77rc,-19,3.594125,G4PEY,IO91tb,30,0,1231,105,3,1.7.0,0
14944762,1104195173,1521115200,W8AC,EN91jm,-21,7.040102,VK3AFE,QF22lf,23,-1,16087,69,7,1.8.0,0
1571596,1090727116,1519998960,KE0U,EM28tq,-10,14.097082,2E0VDS,JO02al,37,0,6968,299,14,1.8.0,0
16886619,1106155582,1521279720,DK4RW,JO40oe,-10,7.040095,OZ1IDG,JO65bg,40,-1,598,200,7,1.8.0,0
30086947,1119467776,1522512480,DK8FT,JN58oe,-3,7.040038000000001,G4CPD,IO94hc,37,0,1094,122,7,,0
12421542,1101651814,1520921880,RA3TJP,LO16wh,-25,14.097168,HA1TN,JN97nl,23,0,1946,51,14,1.9.0-rc2,0
21115093,1110399757,1521683880,EA8BFK,IL38bo,-9,7.040164999999999,G8EPA,IO91vt,27,0,2819,209,7,,0
20182026,1109458142,1521583560,ON7KB,JO21ei,-19,7.040075,W1XP,FN42fo,37,0,5578,52,7,1.9.0-rc3,0
29457633,1118838451,1522456800,DO4SH,JO30rl,-1,3.59415,OZ7IT,JO65df,37,0,620,214,3,1.8.0,0
7143001,1096324275,1520457840,OE1SJS,JN88ed,-27,14.097109,OM1AI,JN88,23,-2,57,230,14,1.8.0-rc2,0
29804282,1119184220,1522490160,DF5FH,JO42um,-12,5.2887379999999995,OZ7IT,JO65df,37,0,345,210,5,,0
28710544,1118079451,1522398120,VE3RQX,FN03kt,-16,3.5700870000000005,KC5CQW,EM34tu,37,0,1510,45,3,1.8.0,0
3107017,1092265930,1520122920,EA8BFK,IL38bo,-17,7.040055000000001,M6TTZ,IO92sp,33,0,2892,208,7,,0
22854704,1112135698,1521835080,N3EDS,FM09jx,-3,7.0401169999999995,N2JFD,FN30,23,0,526,266,7,1.8.0,0
25118404,1114425273,1522038120,KD6RF,EM22,5,7.040106,AE7YQ,DM41kx,37,0,1512,84,7,1.8.0,0
29513582,1118894807,1522462440,NN4EE,EM83gv,-13,7.0401,N5GG,EM13la,27,0,1263,82,7,1.8.0,0
1869752,1091025872,1520019000,G2HFR,JO02ak,-11,3.5941160000000005,G0FTD,JO01,30,0,124,330,3,,0
24331052,1113616001,1521969960,N5CEY,EL16,-16,10.140219,VK4RE,QG62kj,43,0,13190,73,10,1.8.0-rc2,0
6048136,1095224390,1520370120,DL0HT,JO43jb,-7,3.59405,DL4UP,JO60dq,33,0,357,319,3,,0
27904437,1117258626,1522329480,OE5AFP,JN78dh,-26,14.097048000000001,IZ4LXP,JN54lg,37,0,517,28,14,1.2 Kiwi,0
16443600,1105710995,1521238560,ZL1KFM,RF72,0,10.140197,VK4XDB,QG62jk,37,0,2346,124,10,1.2 Kiwi,0
28225956,1117591028,1522353840,G4MSA,IO90au,-16,7.040071000000001,HB9RGX,JN47,23,0,877,299,7,,0
8582556,1097778477,1520580840,DK3SML,JN49sf,-2,10.140206,G0MJW,IO91io,23,0,811,105,10,1.8.0,0
24738729,1114032062,1522000320,LB8FH,JP50og,-10,7.040139,G8WVW,IO81vu,37,-3,1248,36,7,1.9.0-rc3,0
16576745,1105847601,1521252240,KR6ZY,CM95rc,-27,7.040064999999999,K7FLE,CN85,20,1,1173,169,7,,0
28108666,1117473624,1522345800,2E0LJZ,IO91dm,-16,7.040030000000001,HB9FXY,JN36cl,37,0,804,317,7,1.8.0-rc2,0
4195807,1093361338,1520209680,DJ0ABR,JN68nt,13,0.475728,LA8AV,JO59cs,27,0,1233,170,0,,0
15546946,1104796643,1521156480,DO9KAS,JO42ui,-4,3.5940260000000004,PA0O,JO33hg,30,0,231,115,3,,0
25543840,1114857644,1522084440,DK6UG,JN49cm,-13,7.040118,G0CWT,IO82uj,23,0,801,109,7,1.9.0-rc3,0
26895150,1116242197,1522226400,KA7OEI-2,DN31uo,-22,1.8381900000000002,K9PAW,EN61ar,30,0,2015,278,1,1.2 Kiwi,0
8675082,1097870511,1520586960,DB9OH,JO52ji,-21,10.140267999999999,MW0CWF,IO81ik,23,0,970,78,10,,0
9065715,1098264045,1520615280,MM0RKT,IO75xs,-21,10.140249,DF0OV,JN39,23,0,1018,318,10,1.8.0-rc1,0
1075472,1090220487,1519956480,N3EDS,FM09jx,-26,0.475711,KA9OKH,EM67fx,40,0,754,70,0,1.8.0,0
16570535,1105841785,1521251520,K9AN,EN50wc,-28,7.040172,DG7RJ,JN58th,37,0,7421,305,7,,0
575870,1089718795,1519914360,W6SFH,CM88pl,-15,0.475617,K9FD,BL11je,30,0,3810,52,0,1.7.0,0
2116502,1091271413,1520040240,G0VQH,JO02fe,-13,0.47567,F4GUK,JN18gt,20,-1,403,339,0,1.8.0,0
20197674,1109473680,1521585360,VA1VM,FN85ij,-23,7.040086,VA3TDS,FN25,23,0,916,86,7,1.9.0-rc2,0
2373142,1091521120,1520064720,TI5LUA,EK70sh,-10,7.040094,WN2FMM,EL98hi,37,0,2032,190,7,1.8.0,0
11539491,1100748309,1520846040,NV0O,EM28tt,-10,1.8381580000000002,W1IR,FN34lp,37,0,1879,257,1,1.9.0-rc2,0
6309904,1095492624,1520395200,DK8FT/B,JN58oe,-21,7.040102,9Z4FV,FK90gk,43,0,7862,42,7,,0
356205,1089499557,1519896360,AE7YQ,DM41kx,-19,7.040050999999999,AC0G,EM38ww,30,-1,1882,252,7,1.8.0,0
348111,1089491668,1519895640,F1ING,IN97nc,-17,7.0401039999999995,OM1AI,JN88,23,-1,1338,270,7,2.0_r1714,0
19146737,1108421364,1521476160,LA1ZM,JO38ig,-4,14.097059,G0VXG,JM29,30,-1,2093,3,14,1.8.0-rc2,0
25641232,1114956018,1522091640,DL1GCD/1,JN48ar,-9,7.040064999999999,SM7GVS,JO66,23,0,923,203,7,,0
11304152,1100514490,1520823360,VE3INH,FN03fp,-27,7.040102,WN2FMM,EL98hi,37,0,1708,5,7,1.8.0-rc2,0
17705074,1106975953,1521358440,OK1UNL/P,JO70vb,-15,10.140202,SA7DLC/M,JO76vo,30,0,727,180,10,18.0.0,0
19569444,1108843395,1521520800,EA8BFK,IL38bo,-26,3.594179,OH8GKP,KP24rt,37,0,4866,234,3,,0
12594955,1101824718,1520935800,DF2IC,JN49jo,-26,7.040102,MW6HDV,IO81gn,33,0,891,99,7,1.9.0-rc2,0
1969829,1091124276,1520027040,G4MSN,IO93fu,-10,0.47575100000000003,DL3NDR,JN59no,27,0,990,303,0,1.8.0-rc1,0
11246758,1100458117,1520817000,DK8FT/B,JN58oe,-20,3.594072,G3ZJO,IO92ng,23,0,970,113,3,,0
28600360,1117969839,1522387560,KK1D,FN31vi,-13,7.040116,N0ZHE,EM17,30,0,2168,71,7,1.9.0-rc3,0
21663235,1110945441,1521735000,VA1VM,FN85ij,-24,10.140193,W5JVS,EM15eo,33,0,3072,59,10,1.9.0-rc2,0
1259643,1090412226,1519974720,DL7JKD,JO62sk,-27,7.040135,G4CPD,IO94hc,37,-1,1007,95,7,1.8.0,0
14324855,1103562412,1521062280,PA0EHG,JO22hb,-20,3.594114,LX1LW,JN39ap,33,0,287,340,3,,0
752734,1089894373,1519928640,KA3YAN,EM92wv,-9,7.040143,WA4KFZ,FM18gv,37,0,709,201,7,1.8.0,0
25384020,1114692785,1522068960,VA3ROM,EN58,4,10.140267999999999,W3CSW,FM19kd,37,0,1408,321,10,1.7.0-rc3,0
24473826,1113757469,1521981600,DK6UG,JN49cm,-14,7.040114,M0VGA,IO93fx,23,0,833,123,7,1.9.0-rc3,0
27550994,1116904497,1522290000,SM3LNM,JP82qg,-22,0.47576599999999997,EA4GHB,IN80hu,30,0,2752,23,0,1.7.0,0
20725923,1110009902,1521649080,DK8FT/B,JN58oe,4,3.570147,DO2AC,JO40lc,37,0,269,142,3,,0
23179200,1112458912,1521870360,KK4MBI,FM18kv,-9,1.8381459999999998,N2KMF,FN33eh,37,1,572,212,1,2.12_r3617,0
10848314,1100052246,1520783880,DL1KAI,JO42vj,1,7.040039999999999,IK1WVQ,JN44cb,27,0,934,7,7,1.8.0,0
15307684,1104559535,1521138360,SWLJO43,JO43xh,-11,7.040119,G0CWT,IO82uj,23,0,828,78,7,1.2 Kiwi,0
27849284,1117202639,1522324680,LA3JJ,JO59bh,-21,10.140225,UA1ZFG,KO46ua,23,0,1216,296,10,1.9.0-rc3,0
8718083,1097912907,1520590080,KA7OEI,DN40ao,-5,0.137511,WH2XXP,DM33,37,0,798,7,-1,1.9.0-rc2,0
2096764,1091251823,1520038320,N2NOM,FN22bg,-24,7.040094,PB2GT,JO22rd,37,0,5912,294,7,1.9.0-rc2,0
10637308,1099840320,1520767200,G3JKF,JO00bs,-19,10.1402,IZ3XDX,JN55vj,20,1,1051,309,10,1.8.0-rc1,0
27539185,1116891319,1522288200,K2JY,EM40,-27,7.0401110000000005,VE0EXP,FN74uj,23,-1,2803,246,7,1.8.0,0
22257483,1111539834,1521793440,K5DEZ,DM64uv,-23,7.040135,KM6HUV,CM98ho,23,3,1404,102,7,1.8.0,0
29373943,1118746214,1522447800,NU3E,FN20pb,-21,14.097151,DK4RH,JO31mb,37,0,6146,293,14,1.9.0-rc2,0
2612480,1091766677,1520082000,N2HQI,FN13sa,-10,10.140217999999999,KD6RF,EM22le,37,0,2025,48,10,,0
1001478,1090146748,1519950120,PA0SLT/A,JO22xx,-24,0.475625,F4DTL,JN18fp,20,0,541,26,0,1.8.0,0
6155077,1095333448,1520378640,LA3FY,JO59ff,-1,3.594033,ES5PI,KO38ii,37,0,939,283,3,,0
934162,1090075526,1519943880,ON7KO,JO21ce,-22,7.040139,WA4KFZ,FM18gv,37,0,6221,48,7,1.8.0,0
8184769,1097378523,1520544720,DL1GCD/2,JN48ar,-18,7.040064999999999,OK2SAM,JN99du,27,0,753,264,7,,0
4872333,1094045188,1520274360,G2HFR,JO02ak,-25,7.040163000000001,OH8GKP,KP24rt,23,-1,1989,238,7,,0
11449351,1100658869,1520838960,AD5SJ,EM22pn,-2,7.040108999999999,VE3MNA,EN95eg,33,0,1806,223,7,1.8.0-rc1,0
9387016,1098585222,1520637000,R2DDX/3,KO95,-19,7.040100999999999,G4KFK,IO91pk,30,0,2627,65,7,1.8.0,0
14370654,1103607767,1521065880,PA0EHG,JO22hb,-16,3.594127,DL1FX,JN49gr,23,0,378,315,3,,0
22113494,1111396003,1521776760,DK8FT/B,JN58oe,7,1.8381919999999998,DK1BN/P,JO30tn,40,0,370,134,1,,0
8444304,1097640909,1520568120,EB8ARZ/1,IL18uk,-31,0.475613,EA7HPM,IM67xj,23,0,1379,227,0,1.8.0-rc1,0
28950609,1118322075,1522417680,DF4UE,JN48rr,-16,7.040096000000001,ON7KB,JO21ei,37,0,466,127,7,,0
27502191,1116855364,1522284120,EA8BFK,IL38bo,-14,3.594151,PA0KN,JO21,23,0,2987,219,3,,0
7852090,1097048084,1520521320,DK8FT/B,JN58oe,-24,3.594018,DK8JP,JO31gk,30,0,492,135,3,,0
13961137,1103202821,1521038880,ON7KB,JO21ei,-24,7.0401039999999995,LA4YGA,JO48be,33,0,797,199,7,1.9.0-rc2,0
6840308,1096022870,1520436720,KU4QI,EM87bx,-22,14.097021,G0MJW,IO91io,23,0,6332,291,14,1.7.0,0
27562387,1116914764,1522291560,AE7YQ,DM41kx,-26,7.040131,W2RCL,FM19,23,0,3167,265,7,1.8.0,0
14823705,1104075742,1521107040,UNLIS,JN89bo,-25,10.140234,G3WUN,IO91ms,23,0,1224,95,10,,0
28930472,1118302105,1522416240,VE2NGO,FN35,-21,10.140172999999999,AD8MW,EM79wt,23,0,1102,52,10,1.8.0,0
18382869,1107653486,1521402720,WB0KSL,EM28nu,-25,10.140132000000001,K4DXU,EM75cg,23,-1,898,299,10,1.8.0,0
5033400,1094204098,1520288400,ZL3PX,RE66hm,12,50.294507,ZL3TKI,RE66hk,17,-2,9,0,50,2.0_r1714,0
24562535,1113847804,1521987960,F/PE3ES,JN28uw,-17,7.040108999999999,G0NJS,IO91vs,37,0,525,125,7,1.9.0-rc3,0
6641295,1095823936,1520422080,DJ0ABR,JN68nt,-8,7.0399970000000005,DL0PBS,JO33,23,0,674,138,7,,0
4566503,1093741322,1520247480,OY1OF,IP62oa,-1,7.040159,TF3HZ,HP94ad,27,0,797,100,7,17.7.0,0
22733003,1112013830,1521827400,PA0MBO,JO32ke,-22,7.040118,OM1AI,JN88,23,0,825,304,7,,0
6414264,1095595262,1520405760,WB5DYG,DM43ci,-17,0.137507,WH2XXP,DM33,37,0,117,96,-1,1.8.0,0
6763935,1095946456,1520431440,OE3BUB,JN88fg,-25,10.140158,G3OJI,IO92,23,0,1322,104,10,1.8.0,0
3038190,1092189138,1520115840,K9AN,EN50wc,-23,10.140205,W0BY,EL98,27,-3,1446,335,10,,0
9423088,1098620049,1520639400,VE6CV,DN39np,-27,10.140291,W2EUS,EM60,23,0,3033,322,10,1.8.0,0
5662499,1094838988,1520341440,DL/PA0EHG,JO32sq,-18,14.097171,RA3III,KO66,23,0,1681,266,14,,0
28408657,1117773087,1522367640,KC8TOW,EN82de,-19,7.040077,WT9WT,EM59dt,13,0,568,60,7,1.9.0-rc3,0
21891509,1111174274,1521753960,KA3JIJ,EM84cj,-17,14.097045000000001,DL3AO,JN48,33,0,7409,296,14,,0
12827559,1102056768,1520953680,K9AN,EN50wc,-9,7.0401110000000005,VE0EXP,FN74uj,23,-1,2011,265,7,,0
11033261,1100235216,1520797080,KG6BXW,CM97sh,-20,14.097113,K0DSP,EN10ow,30,0,2074,267,14,1.8.0,0
12513141,1101743360,1520929320,OZ7IT,JO65df,-4,7.040064999999999,M3PMG,IO93,33,-3,884,72,7,1.8.0,0
5633168,1094809751,1520339400,OZ2JBR,JO65di,-26,14.096995000000001,W4ENN,EM64ru,30,0,7396,38,14,1.8.0,0
10736675,1099939179,1520775000,WA0JYF,EN42eb,-3,1.838186,K9PAW,EN61ar,30,0,306,278,1,1.8.0,0
